Ingredient,DF;Route,Trade_Name,Applicant,Strength,Appl_Type,Appl_No,Product_No,TE_Code,Approval_Date,RLD,RS,Type,Applicant_Full_Name,Dosage_Form,Route_Of_Administration,Approved_Prior_To_1982,Approval_Date_ISO,AB_Family,RLD_Trade_Name,RLD_Appl_No,RLD_Product_No,RLD_TE_Code,Patent_Count,Patent_Numbers,Patent_Expiry,Patent_Use_Codes,Exclusivity_Count,Exclusivity_Codes,Exclusivity_Dates
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,HETERO LABS LTD III,250MG,A,090515,001,AB,"Oct 8, 2010",False,False,RX,HETERO LABS LTD UNIT III,TABLET,ORAL,False,2010-10-08,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,INGENUS PHARMS LLC,250MG,A,079042,001,AB,"Jan 15, 2009",False,False,RX,INGENUS PHARMACEUTICALS LLC,TABLET,ORAL,False,2009-01-15,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,LUPIN,250MG,A,078154,001,AB,"Jan 15, 2009",False,False,RX,LUPIN LTD,TABLET,ORAL,False,2009-01-15,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,MSN,250MG,A,214815,001,AB,"Oct 7, 2022",False,False,RX,MSN LABORATORIES PRIVATE LTD,TABLET,ORAL,False,2022-10-07,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,ORBION PHARMS,250MG,A,078526,001,AB,"Jan 15, 2009",False,False,RX,ORBION PHARMACEUTICALS PRIVATE LTD,TABLET,ORAL,False,2009-01-15,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,OXFORD PHARMS,250MG,A,077319,001,AB,"Mar 20, 2009",False,False,RX,OXFORD PHARMACEUTICALS LLC,TABLET,ORAL,False,2009-03-20,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,PRINSTON INC,250MG,A,078106,001,AB,"Feb 10, 2009",False,False,RX,PRINSTON PHARMACEUTICAL INC,TABLET,ORAL,False,2009-02-10,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,RISING,250MG,A,090767,001,AB,"Jul 28, 2010",False,False,RX,RISING PHARMA HOLDINGS INC,TABLET,ORAL,False,2010-07-28,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,SCIEGEN PHARMS,250MG,A,215069,003,AB,"May 27, 2022",False,False,RX,SCIEGEN PHARMACEUTICALS INC,TABLET,ORAL,False,2022-05-27,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,SENORES PHARMS,250MG,A,076920,001,AB,"Jan 15, 2009",False,False,RX,SENORES PHARMACEUTICALS INC,TABLET,ORAL,False,2009-01-15,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,TORRENT PHARMS,250MG,A,078858,001,AB,"Jan 15, 2009",False,False,RX,TORRENT PHARMACEUTICALS LTD,TABLET,ORAL,False,2009-01-15,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,VIWIT PHARM,250MG,A,078869,001,AB,"Mar 13, 2009",False,False,RX,VIWIT PHARMACEUTICAL CO LTD,TABLET,ORAL,False,2009-03-13,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,ZHEJIANG JINGXIN,250MG,A,091491,001,AB,"Dec 14, 2010",False,False,RX,ZHEJIANG JINGXIN PHARMACEUTICAL CO LTD,TABLET,ORAL,False,2010-12-14,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,ZYDUS PHARMS USA INC,250MG,A,078918,001,AB,"Apr 29, 2009",False,False,RX,ZYDUS PHARMACEUTICALS USA INC,TABLET,ORAL,False,2009-04-29,True,KEPPRA,021035,001,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,ALKEM LABS LTD,500MG,A,216375,002,AB,"May 27, 2022",False,False,RX,ALKEM LABORATORIES LTD,TABLET,ORAL,False,2022-05-27,True,KEPPRA,021035,002,AB,0.0,,,,0.0,,
LEVETIRACETAM,TABLET;ORAL,LEVETIRACETAM,AUROBINDO PHARMA,500MG,A,078993,002,AB,"Jan 15, 2009",False,False,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,False,2009-01-15,True,KEPPRA,021035,002,AB,0.0,,,,0.0,,
